,ImageName,app1,app2,snake,Advantra,MOST,EnsembleNeuronTracerBasic,Rollerball,meanshift,TreMap,MST_Tracing,EnsembleNeuronTracerV2n,LCMboost,nctuTW_GD,NeuroStalker,spanningtree,Cwlab_ver1,neutu_autotrace,axis_analyzer,nctuTW,Rayshooting,smartTracing,simple,EnsembleNeuronTracerV2s,NeuronChaser,neutube
501,E:\result\091201c1.tif.v3dpbd\gold\1327_452_47_gold.tiff,-1,-1,-1.0,-1,0.10246433203631647,-1.0,-1.0,-1.0,-1,-1.0,0.14341517857142858,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
502,E:\result\091201c1.tif.v3dpbd\gold\1339_496_60_gold.tiff,-1,-1,-1.0,-1,0.19793926247288504,-1.0,-1.0,-1.0,-1,-1.0,0.149174777824799,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
503,E:\result\091201c1.tif.v3dpbd\gold\1342_552_53_gold.tiff,-1,-1,-1.0,-1,0.20355239786856127,-1.0,-1.0,-1.0,-1,-1.0,0.17140804597701148,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
504,E:\result\091201c1.tif.v3dpbd\gold\1344_531_61_gold.tiff,-1,-1,-1.0,-1,0.19665109034267914,-1.0,-1.0,-1.0,-1,-1.0,0.1736219246340704,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
505,E:\result\091201c1.tif.v3dpbd\gold\1346_1447_64_gold.tiff,-1,-1,-1.0,-1,0.21493728620296465,-1.0,-1.0,-1.0,-1,-1.0,0.28113787801127627,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
506,E:\result\091201c1.tif.v3dpbd\gold\1348_1393_61_gold.tiff,-1,-1,-1.0,-1,0.35153181461115474,-1.0,-1.0,-1.0,-1,-1.0,0.2528758829465187,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
507,E:\result\091201c1.tif.v3dpbd\gold\1352_1009_62_gold.tiff,-1,-1,-1.0,-1,0.4413031771674744,-1.0,-1.0,-1.0,-1,-1.0,0.20631011025099696,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
508,E:\result\091201c1.tif.v3dpbd\gold\1352_624_63_gold.tiff,-1,-1,-1.0,-1,0.2704643370033509,-1.0,-1.0,-1.0,-1,-1.0,0.14149098022169093,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
509,E:\result\091201c1.tif.v3dpbd\gold\1352_898_60_gold.tiff,-1,-1,-1.0,-1,0.3232346772314146,-1.0,-1.0,-1.0,-1,-1.0,0.20284266196562362,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
510,E:\result\091201c1.tif.v3dpbd\gold\1352_999_61_gold.tiff,-1,-1,-1.0,-1,0.44516676088185414,-1.0,-1.0,-1.0,-1,-1.0,0.20597052210841868,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
511,E:\result\091201c1.tif.v3dpbd\gold\1354_1137_58_gold.tiff,-1,-1,-1.0,-1,0.36438274369308854,-1.0,-1.0,-1.0,-1,-1.0,0.15948542216729397,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
512,E:\result\091201c1.tif.v3dpbd\gold\1354_366_57_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
513,E:\result\091201c1.tif.v3dpbd\gold\1360_1265_61_gold.tiff,-1,-1,-1.0,-1,0.23730684326710816,-1.0,-1.0,-1.0,-1,-1.0,0.2695849270434906,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
514,E:\result\091201c1.tif.v3dpbd\gold\1376_1265_64_gold.tiff,-1,-1,-1.0,-1,0.1896404109589041,-1.0,-1.0,-1.0,-1,-1.0,0.28101767718486703,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
515,E:\result\091201c1.tif.v3dpbd\gold\1376_1279_65_gold.tiff,-1,-1,-1.0,-1,0.3217252396166134,-1.0,-1.0,-1.0,-1,-1.0,0.26295637905100505,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
516,E:\result\091201c1.tif.v3dpbd\gold\1376_1281_59_gold.tiff,-1,-1,-1.0,-1,0.3238065326633166,-1.0,-1.0,-1.0,-1,-1.0,0.26112081709447654,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
517,E:\result\091201c1.tif.v3dpbd\gold\1377_1137_63_gold.tiff,-1,-1,-1.0,-1,0.37858415681192287,-1.0,-1.0,-1.0,-1,-1.0,0.17475666390991793,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
518,E:\result\091201c1.tif.v3dpbd\gold\1381_1521_62_gold.tiff,-1,-1,-1.0,-1,0.2193939393939394,-1.0,-1.0,-1.0,-1,-1.0,0.2225821378991208,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
519,E:\result\091201c1.tif.v3dpbd\gold\1384_770_55_gold.tiff,-1,-1,-1.0,-1,0.1324835843955195,-1.0,-1.0,-1.0,-1,-1.0,0.12226079409850293,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
520,E:\result\091201c1.tif.v3dpbd\gold\1388_1360_64_gold.tiff,-1,-1,-1.0,-1,0.4640936412527681,-1.0,-1.0,-1.0,-1,-1.0,0.19291393499790765,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
521,E:\result\091201c1.tif.v3dpbd\gold\1392_1290_63_gold.tiff,-1,-1,-1.0,-1,0.36568509615384615,-1.0,-1.0,-1.0,-1,-1.0,0.2646693359105343,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
522,E:\result\091201c1.tif.v3dpbd\gold\1401_998_58_gold.tiff,-1,-1,-1.0,-1,0.4170927684441198,-1.0,-1.0,-1.0,-1,-1.0,0.22735081892108577,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
523,E:\result\091201c1.tif.v3dpbd\gold\1403_764_59_gold.tiff,-1,-1,-1.0,-1,0.05658284023668639,-1.0,-1.0,-1.0,-1,-1.0,0.11620761549434873,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
524,E:\result\091201c1.tif.v3dpbd\gold\1412_1828_61_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.21232876712328766,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
525,E:\result\091201c1.tif.v3dpbd\gold\1413_556_60_gold.tiff,-1,-1,-1.0,-1,0.3407163053722903,-1.0,-1.0,-1.0,-1,-1.0,0.26906222611744085,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
526,E:\result\091201c1.tif.v3dpbd\gold\1420_1001_61_gold.tiff,-1,-1,-1.0,-1,0.3623842853917363,-1.0,-1.0,-1.0,-1,-1.0,0.19920702957565367,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
527,E:\result\091201c1.tif.v3dpbd\gold\1421_685_63_gold.tiff,-1,-1,-1.0,-1,0.20880195599022006,-1.0,-1.0,-1.0,-1,-1.0,0.06350938454823221,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
528,E:\result\091201c1.tif.v3dpbd\gold\1429_875_56_gold.tiff,-1,-1,-1.0,-1,0.24881376037959668,-1.0,-1.0,-1.0,-1,-1.0,0.23741701870850934,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
529,E:\result\091201c1.tif.v3dpbd\gold\1434_1129_61_gold.tiff,-1,-1,-1.0,-1,0.37700228832951943,-1.0,-1.0,-1.0,-1,-1.0,0.16763793233936275,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
530,E:\result\091201c1.tif.v3dpbd\gold\1434_1418_63_gold.tiff,-1,-1,-1.0,-1,0.4388984509466437,-1.0,-1.0,-1.0,-1,-1.0,0.26960207205085945,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
531,E:\result\091201c1.tif.v3dpbd\gold\1440_747_59_gold.tiff,-1,-1,-1.0,-1,0.06253968253968253,-1.0,-1.0,-1.0,-1,-1.0,0.1316818774445893,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
532,E:\result\091201c1.tif.v3dpbd\gold\1441_918_59_gold.tiff,-1,-1,-1.0,-1,0.17621664050235478,-1.0,-1.0,-1.0,-1,-1.0,0.27163074943711807,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
533,E:\result\091201c1.tif.v3dpbd\gold\1449_875_56_gold.tiff,-1,-1,-1.0,-1,0.26903890921183904,-1.0,-1.0,-1.0,-1,-1.0,0.28362573099415206,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
534,E:\result\091201c1.tif.v3dpbd\gold\1472_557_63_gold.tiff,-1,-1,-1.0,-1,0.3181390977443609,-1.0,-1.0,-1.0,-1,-1.0,0.34427386624316214,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
535,E:\result\091201c1.tif.v3dpbd\gold\1474_1483_62_gold.tiff,-1,-1,-1.0,-1,0.04905335628227195,-1.0,-1.0,-1.0,-1,-1.0,0.31237021655295166,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
536,E:\result\091201c1.tif.v3dpbd\gold\1476_1343_63_gold.tiff,-1,-1,-1.0,-1,0.3367749772244154,-1.0,-1.0,-1.0,-1,-1.0,0.20773152081563295,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
537,E:\result\091201c1.tif.v3dpbd\gold\1480_1001_61_gold.tiff,-1,-1,-1.0,-1,0.29888097660223806,-1.0,-1.0,-1.0,-1,-1.0,0.13810916179337232,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
538,E:\result\091201c1.tif.v3dpbd\gold\1480_646_63_gold.tiff,-1,-1,-1.0,-1,0.22545301306363252,-1.0,-1.0,-1.0,-1,-1.0,0.10869965054257863,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
539,E:\result\091201c1.tif.v3dpbd\gold\1482_1163_63_gold.tiff,-1,-1,-1.0,-1,0.3342448464450989,-1.0,-1.0,-1.0,-1,-1.0,0.14852840520191649,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
540,E:\result\091201c1.tif.v3dpbd\gold\1482_1168_60_gold.tiff,-1,-1,-1.0,-1,0.3355152027027027,-1.0,-1.0,-1.0,-1,-1.0,0.1506659481099392,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
541,E:\result\091201c1.tif.v3dpbd\gold\1482_429_61_gold.tiff,-1,-1,-1.0,-1,0.13390092879256965,-1.0,-1.0,-1.0,-1,-1.0,0.17036352433764634,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
542,E:\result\091201c1.tif.v3dpbd\gold\1487_301_63_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.4483082706766917,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
543,E:\result\091201c1.tif.v3dpbd\gold\1493_1291_64_gold.tiff,-1,-1,-1.0,-1,0.13981191222570533,-1.0,-1.0,-1.0,-1,-1.0,0.19036519036519037,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
544,E:\result\091201c1.tif.v3dpbd\gold\1498_907_58_gold.tiff,-1,-1,-1.0,-1,0.33414337788578374,-1.0,-1.0,-1.0,-1,-1.0,0.19087477433119973,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
545,E:\result\091201c1.tif.v3dpbd\gold\1504_1272_64_gold.tiff,-1,-1,-1.0,-1,0.015759312320916905,-1.0,-1.0,-1.0,-1,-1.0,0.23356293049467752,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
546,E:\result\091201c1.tif.v3dpbd\gold\1504_634_63_gold.tiff,-1,-1,-1.0,-1,0.1607675906183369,-1.0,-1.0,-1.0,-1,-1.0,0.13876233864844342,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
547,E:\result\091201c1.tif.v3dpbd\gold\1506_890_62_gold.tiff,-1,-1,-1.0,-1,0.33126508100654944,-1.0,-1.0,-1.0,-1,-1.0,0.21545768566493956,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
548,E:\result\091201c1.tif.v3dpbd\gold\1509_1505_61_gold.tiff,-1,-1,-1.0,-1,0.1071779744346116,-1.0,-1.0,-1.0,-1,-1.0,0.312589928057554,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
549,E:\result\091201c1.tif.v3dpbd\gold\1512_762_63_gold.tiff,-1,-1,-1.0,-1,0.203125,-1.0,-1.0,-1.0,-1,-1.0,0.16802417235943248,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
550,E:\result\091201c1.tif.v3dpbd\gold\1512_799_58_gold.tiff,-1,-1,-1.0,-1,0.20100671140939597,-1.0,-1.0,-1.0,-1,-1.0,0.2433119315141787,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
551,E:\result\091201c1.tif.v3dpbd\gold\1516_1419_64_gold.tiff,-1,-1,-1.0,-1,0.23936529372045914,-1.0,-1.0,-1.0,-1,-1.0,0.167894208235688,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
552,E:\result\091201c1.tif.v3dpbd\gold\1519_429_61_gold.tiff,-1,-1,-1.0,-1,0.10626535626535627,-1.0,-1.0,-1.0,-1,-1.0,0.171875,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
553,E:\result\091201c1.tif.v3dpbd\gold\1520_1291_56_gold.tiff,-1,-1,-1.0,-1,0.13452617627567925,-1.0,-1.0,-1.0,-1,-1.0,0.12366571205415257,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
554,E:\result\091201c1.tif.v3dpbd\gold\1523_1163_57_gold.tiff,-1,-1,-1.0,-1,0.23729175565997437,-1.0,-1.0,-1.0,-1,-1.0,0.148593261549149,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
555,E:\result\091201c1.tif.v3dpbd\gold\1526_557_61_gold.tiff,-1,-1,-1.0,-1,0.2736256948733786,-1.0,-1.0,-1.0,-1,-1.0,0.3062953995157385,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
556,E:\result\091201c1.tif.v3dpbd\gold\1529_1035_63_gold.tiff,-1,-1,-1.0,-1,0.2506956741715153,-1.0,-1.0,-1.0,-1,-1.0,0.08737339635381498,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
557,E:\result\091201c1.tif.v3dpbd\gold\1531_762_62_gold.tiff,-1,-1,-1.0,-1,0.2669471715755026,-1.0,-1.0,-1.0,-1,-1.0,0.2011689291101056,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
558,E:\result\091201c1.tif.v3dpbd\gold\1536_1163_63_gold.tiff,-1,-1,-1.0,-1,0.25395174708818635,-1.0,-1.0,-1.0,-1,-1.0,0.1491439180361686,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
559,E:\result\091201c1.tif.v3dpbd\gold\1549_615_60_gold.tiff,-1,-1,-1.0,-1,0.2974156811213316,-1.0,-1.0,-1.0,-1,-1.0,0.17424370458002367,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
560,E:\result\091201c1.tif.v3dpbd\gold\1549_621_63_gold.tiff,-1,-1,-1.0,-1,0.28839732888146913,-1.0,-1.0,-1.0,-1,-1.0,0.168606530876172,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
561,E:\result\091201c1.tif.v3dpbd\gold\1568_1009_61_gold.tiff,-1,-1,-1.0,-1,0.22911774572291177,-1.0,-1.0,-1.0,-1,-1.0,0.10138934832947404,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
562,E:\result\091201c1.tif.v3dpbd\gold\1568_1023_61_gold.tiff,-1,-1,-1.0,-1,0.13674898636196092,-1.0,-1.0,-1.0,-1,-1.0,0.09236011477761837,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
563,E:\result\091201c1.tif.v3dpbd\gold\1569_890_61_gold.tiff,-1,-1,-1.0,-1,0.34331683168316834,-1.0,-1.0,-1.0,-1,-1.0,0.18339823345047013,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
564,E:\result\091201c1.tif.v3dpbd\gold\1582_813_59_gold.tiff,-1,-1,-1.0,-1,0.14468371467025573,-1.0,-1.0,-1.0,-1,-1.0,0.3377253814147018,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
565,E:\result\091201c1.tif.v3dpbd\gold\1586_1535_62_gold.tiff,-1,-1,-1.0,-1,0.235,-1.0,-1.0,-1.0,-1,-1.0,0.0033222591362126247,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
566,E:\result\091201c1.tif.v3dpbd\gold\1606_1244_58_gold.tiff,-1,-1,-1.0,-1,0.46672391584370976,-1.0,-1.0,-1.0,-1,-1.0,0.25691431670281994,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
567,E:\result\091201c1.tif.v3dpbd\gold\1606_1279_58_gold.tiff,-1,-1,-1.0,-1,0.30113636363636365,-1.0,-1.0,-1.0,-1,-1.0,0.22158099583948462,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
568,E:\result\091201c1.tif.v3dpbd\gold\1607_961_63_gold.tiff,-1,-1,-1.0,-1,0.2977734279422559,-1.0,-1.0,-1.0,-1,-1.0,0.1236464886047231,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
569,E:\result\091201c1.tif.v3dpbd\gold\1608_941_60_gold.tiff,-1,-1,-1.0,-1,0.32963374028856823,-1.0,-1.0,-1.0,-1,-1.0,0.12911032028469752,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
570,E:\result\091201c1.tif.v3dpbd\gold\1610_1130_61_gold.tiff,-1,-1,-1.0,-1,0.2827482876712329,-1.0,-1.0,-1.0,-1,-1.0,0.21285038838230327,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
571,E:\result\091201c1.tif.v3dpbd\gold\1610_1151_62_gold.tiff,-1,-1,-1.0,-1,0.35687655343827673,-1.0,-1.0,-1.0,-1,-1.0,0.23105008333994762,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
572,E:\result\091201c1.tif.v3dpbd\gold\1619_1151_58_gold.tiff,-1,-1,-1.0,-1,0.3638931131870519,-1.0,-1.0,-1.0,-1,-1.0,0.2508494240490594,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
573,E:\result\091201c1.tif.v3dpbd\gold\1620_1407_62_gold.tiff,-1,-1,-1.0,-1,0.18643490115882755,-1.0,-1.0,-1.0,-1,-1.0,0.20829864002220372,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
574,E:\result\091201c1.tif.v3dpbd\gold\1620_633_61_gold.tiff,-1,-1,-1.0,-1,0.3262310606060606,-1.0,-1.0,-1.0,-1,-1.0,0.24794083039166245,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
575,E:\result\091201c1.tif.v3dpbd\gold\1621_402_63_gold.tiff,-1,-1,-1.0,-1,0.07597535934291581,-1.0,-1.0,-1.0,-1,-1.0,0.20295412583439854,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
576,E:\result\091201c1.tif.v3dpbd\gold\1621_505_61_gold.tiff,-1,-1,-1.0,-1,0.07590529247910864,-1.0,-1.0,-1.0,-1,-1.0,0.2304940755644981,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
577,E:\result\091201c1.tif.v3dpbd\gold\1626_911_61_gold.tiff,-1,-1,-1.0,-1,0.22405733873480835,-1.0,-1.0,-1.0,-1,-1.0,0.1855682797685014,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
578,E:\result\091201c1.tif.v3dpbd\gold\1635_377_62_gold.tiff,-1,-1,-1.0,-1,0.16974789915966387,-1.0,-1.0,-1.0,-1,-1.0,0.17146803472770322,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
579,E:\result\091201c1.tif.v3dpbd\gold\1637_505_62_gold.tiff,-1,-1,-1.0,-1,0.08339709257842387,-1.0,-1.0,-1.0,-1,-1.0,0.24539113104135526,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
580,E:\result\091201c1.tif.v3dpbd\gold\1642_937_60_gold.tiff,-1,-1,-1.0,-1,0.24143114852675887,-1.0,-1.0,-1.0,-1,-1.0,0.14298180004986288,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
581,E:\result\091201c1.tif.v3dpbd\gold\1644_1457_61_gold.tiff,-1,-1,-1.0,-1,0.14710110206037375,-1.0,-1.0,-1.0,-1,-1.0,0.22307824002739257,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
582,E:\result\091201c1.tif.v3dpbd\gold\1648_1344_64_gold.tiff,-1,-1,-1.0,-1,0.18102564102564103,-1.0,-1.0,-1.0,-1,-1.0,0.16579524371732163,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
583,E:\result\091201c1.tif.v3dpbd\gold\164_1646_58_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
584,E:\result\091201c1.tif.v3dpbd\gold\1651_1069_60_gold.tiff,-1,-1,-1.0,-1,0.21357718536887788,-1.0,-1.0,-1.0,-1,-1.0,0.20952268151131115,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
585,E:\result\091201c1.tif.v3dpbd\gold\1653_1296_59_gold.tiff,-1,-1,-1.0,-1,0.33568904593639576,-1.0,-1.0,-1.0,-1,-1.0,0.1791889666529436,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
586,E:\result\091201c1.tif.v3dpbd\gold\1657_1078_58_gold.tiff,-1,-1,-1.0,-1,0.1896845694799659,-1.0,-1.0,-1.0,-1,-1.0,0.21880315447657336,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
