,ImageName,app1,app2,snake,Advantra,MOST,EnsembleNeuronTracerBasic,Rollerball,meanshift,TreMap,MST_Tracing,EnsembleNeuronTracerV2n,LCMboost,nctuTW_GD,NeuroStalker,spanningtree,Cwlab_ver1,neutu_autotrace,axis_analyzer,nctuTW,Rayshooting,smartTracing,simple,EnsembleNeuronTracerV2s,NeuronChaser,neutube
2349,E:\result\0986_seg.v3dpbd\gold\690_222_51_gold.tiff,-1,-1,0.28719220763506564,-1,0.30223159374450886,0.35117698343504794,0.1737427113702624,0.19882110778443113,-1,0.2291467938526762,0.0,0.3804959683553933,0.3395542189987617,-1,-1,0.3070793180133432,-1.0,0.24022605541731687,0.273888428610881,0.2447338485074334,0.2612720214989549,0.1849603692184208,0.35117698343504794,-1.0,0.27974863166430164
2350,E:\result\0986_seg.v3dpbd\gold\698_340_51_gold.tiff,-1,-1,0.273074369189907,-1,0.2490155200370628,0.2990067956089911,0.15181145305804442,0.15443062956384448,-1,0.20592767153086197,0.0,0.3261431411530815,0.3195359495846462,-1,-1,0.26151453523148704,-1.0,0.1979679802955665,0.2672863296304693,0.210621576565849,0.23294829482948295,0.16425648021828104,0.2990067956089911,-1.0,0.27425725571011506
2351,E:\result\0986_seg.v3dpbd\gold\698_350_51_gold.tiff,-1,-1,0.26908713692946057,-1,0.24275256222547584,0.2923665546845838,0.1461845075157278,0.14760724996740124,-1,0.20200484316044376,0.0,0.32110424990918995,0.31013669447896325,-1,-1,0.2538902538902539,-1.0,0.1966110464364248,0.26031231585150266,0.20588580827067668,0.2293936853869796,0.16480423099889108,0.2923665546845838,-1.0,0.28138728323699425
2352,E:\result\0986_seg.v3dpbd\gold\711_238_51_gold.tiff,-1,-1,0.2878216792305693,-1,0.295169946332737,0.3525105868118572,0.1865932436725617,0.18543468365953572,-1,0.23385826771653542,0.0,0.40015873015873016,0.3152862932557415,-1,-1,0.30716624927759584,-1.0,0.2383912248628885,0.26907410308632307,0.25749125626240665,0.2606044056071364,0.18149682408174536,0.3525105868118572,-1.0,0.3052869779880683
2353,E:\result\0986_seg.v3dpbd\gold\818_236_51_gold.tiff,-1,-1,0.32819968135953265,-1,0.3014145810663765,0.40398406374501994,0.15565385678739288,0.25091949325704943,-1,0.26610878661087867,0.0,0.485934360348292,0.3112120153684946,-1,-1,0.3380634390651085,-1.0,0.2571231617647059,0.27591863517060367,0.31300669721536833,0.3044921442797079,0.19196542079837275,0.40398406374501994,-1.0,0.3209590100541377
2354,E:\result\0986_seg.v3dpbd\gold\826_340_51_gold.tiff,-1,-1,0.5185185185185185,-1,0.0,0.2962962962962963,0.2028985507246377,0.0,-1,0.5,0.0,0.6666666666666666,0.0,-1,-1,0.3064516129032258,-1.0,0.5555555555555556,0.0,0.37037037037037035,0.6666666666666666,0.4444444444444444,0.2962962962962963,-1.0,0.0
2355,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\193_406_50_gold.tiff,-1,-1,-1.0,-1,0.0832,-1.0,-1.0,-1.0,-1,-1.0,0.0,-1.0,-1.0,-1,-1,-1.0,0.17475728155339806,-1.0,-1.0,0.0,-1.0,-1.0,0.007788836001730853,-1.0,-1.0
2356,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\199_278_50_gold.tiff,-1,-1,-1.0,-1,0.42786069651741293,-1.0,-1.0,-1.0,-1,-1.0,0.016351118760757316,-1.0,-1.0,-1,-1,-1.0,0.4363001745200698,-1.0,-1.0,0.0,-1.0,-1.0,0.0003734129947722181,-1.0,-1.0
2357,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\199_279_48_gold.tiff,-1,-1,-1.0,-1,0.4262295081967213,-1.0,-1.0,-1.0,-1,-1.0,0.016101694915254237,-1.0,-1.0,-1,-1,-1.0,0.4375,-1.0,-1.0,0.0,-1.0,-1.0,0.0003652300949598247,-1.0,-1.0
2358,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\253_406_56_gold.tiff,-1,-1,-1.0,-1,0.07776962582538519,-1.0,-1.0,-1.0,-1,-1.0,0.0005847269325225119,-1.0,-1.0,-1,-1,-1.0,0.08659217877094973,-1.0,-1.0,0.0,-1.0,-1.0,0.00901100116092653,-1.0,-1.0
2359,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\341_170_70_gold.tiff,-1,-1,-1.0,-1,0.021164021164021163,-1.0,-1.0,-1.0,-1,-1.0,0.1093969144460028,-1.0,-1.0,-1,-1,-1.0,0.04739336492890995,-1.0,-1.0,0.0,-1.0,-1.0,0.021220159151193633,-1.0,-1.0
2360,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\372_298_64_gold.tiff,-1,-1,-1.0,-1,0.06982942430703624,-1.0,-1.0,-1.0,-1,-1.0,0.04970881863560732,-1.0,-1.0,-1,-1,-1.0,0.025859350362661623,-1.0,-1.0,0.0,-1.0,-1.0,0.01407745102950754,-1.0,-1.0
2361,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\381_406_56_gold.tiff,-1,-1,-1.0,-1,0.00557338287451444,-1.0,-1.0,-1.0,-1,-1.0,0.012500831172285391,-1.0,-1.0,-1,-1,-1.0,0.010306058713304185,-1.0,-1.0,0.0,-1.0,-1.0,0.005239130434782609,-1.0,-1.0
2362,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\381_426_59_gold.tiff,-1,-1,-1.0,-1,0.005720228809152366,-1.0,-1.0,-1.0,-1,-1.0,0.012504697803136424,-1.0,-1.0,-1,-1,-1.0,0.009771986970684038,-1.0,-1.0,0.0,-1.0,-1.0,0.005329382366599589,-1.0,-1.0
2363,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\382_170_65_gold.tiff,-1,-1,-1.0,-1,0.05821474773609314,-1.0,-1.0,-1.0,-1,-1.0,0.13434343434343435,-1.0,-1.0,-1,-1,-1.0,0.05336426914153132,-1.0,-1.0,0.0,-1.0,-1.0,0.025715672003881612,-1.0,-1.0
2364,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\39_285_39_gold.tiff,-1,-1,-1.0,-1,0.7277882797731569,-1.0,-1.0,-1.0,-1,-1.0,0.29804372842347526,-1.0,-1.0,-1,-1,-1.0,0.28716904276985744,-1.0,-1.0,0.0,-1.0,-1.0,0.1540948275862069,-1.0,-1.0
2365,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\408_298_67_gold.tiff,-1,-1,-1.0,-1,0.06263817243920412,-1.0,-1.0,-1.0,-1,-1.0,0.03910534938385925,-1.0,-1.0,-1,-1,-1.0,0.029699842022116903,-1.0,-1.0,0.0,-1.0,-1.0,0.019832726068234514,-1.0,-1.0
2366,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\419_334_58_gold.tiff,-1,-1,-1.0,-1,0.03284416491963662,-1.0,-1.0,-1.0,-1,-1.0,0.0318673925010704,-1.0,-1.0,-1,-1,-1.0,0.013799666904591957,-1.0,-1.0,0.0,-1.0,-1.0,0.019364466931168785,-1.0,-1.0
2367,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\423_743_62_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.0,-1.0,-1.0,-1,-1,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0
2368,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\45_157_39_gold.tiff,-1,-1,-1.0,-1,0.803030303030303,-1.0,-1.0,-1.0,-1,-1.0,0.44635193133047213,-1.0,-1.0,-1,-1,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.19591141396933562,-1.0,-1.0
2369,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\507_699_71_gold.tiff,-1,-1,-1.0,-1,0.047284517697919484,-1.0,-1.0,-1.0,-1,-1.0,0.020103986135181974,-1.0,-1.0,-1,-1,-1.0,0.0518444666001994,-1.0,-1.0,0.0,-1.0,-1.0,0.005199435489861101,-1.0,-1.0
2370,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\509_330_59_gold.tiff,-1,-1,-1.0,-1,0.036385688295936934,-1.0,-1.0,-1.0,-1,-1.0,0.024277752866568445,-1.0,-1.0,-1,-1,-1.0,0.06526806526806526,-1.0,-1.0,0.0,-1.0,-1.0,0.023695652173913045,-1.0,-1.0
2371,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\509_411_56_gold.tiff,-1,-1,-1.0,-1,0.007183908045977011,-1.0,-1.0,-1.0,-1,-1.0,0.011570874996612742,-1.0,-1.0,-1,-1,-1.0,0.061867704280155644,-1.0,-1.0,0.0,-1.0,-1.0,0.010106491216170386,-1.0,-1.0
2372,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\509_442_58_gold.tiff,-1,-1,-1.0,-1,0.005676800807367226,-1.0,-1.0,-1.0,-1,-1.0,0.007196693411135424,-1.0,-1.0,-1,-1,-1.0,0.036036036036036036,-1.0,-1.0,0.0,-1.0,-1.0,0.007793282604197798,-1.0,-1.0
2373,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\511_827_67_gold.tiff,-1,-1,-1.0,-1,0.013089005235602094,-1.0,-1.0,-1.0,-1,-1.0,0.023752969121140142,-1.0,-1.0,-1,-1,-1.0,0.08740359897172237,-1.0,-1.0,0.0,-1.0,-1.0,0.015625,-1.0,-1.0
2374,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\530_411_60_gold.tiff,-1,-1,-1.0,-1,0.0066344993968636915,-1.0,-1.0,-1.0,-1,-1.0,0.012240365444312647,-1.0,-1.0,-1,-1,-1.0,0.05084745762711865,-1.0,-1.0,0.0,-1.0,-1.0,0.009027126066943737,-1.0,-1.0
2375,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\533_571_51_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.01813819187441539,-1.0,-1.0,-1,-1,-1.0,0.019097222222222224,-1.0,-1.0,0.0,-1.0,-1.0,0.011006816404067494,-1.0,-1.0
2376,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\541_567_55_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.015821177153639596,-1.0,-1.0,-1,-1,-1.0,0.023283582089552238,-1.0,-1.0,0.0,-1.0,-1.0,0.008639420589756855,-1.0,-1.0
2377,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\541_571_63_gold.tiff,-1,-1,-1.0,-1,0.0,-1.0,-1.0,-1.0,-1,-1.0,0.01637538551916581,-1.0,-1.0,-1,-1,-1.0,0.023008849557522124,-1.0,-1.0,0.0,-1.0,-1.0,0.01046480743691899,-1.0,-1.0
2378,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\547_283_61_gold.tiff,-1,-1,-1.0,-1,0.03967538322813345,-1.0,-1.0,-1.0,-1,-1.0,0.02720859926100101,-1.0,-1.0,-1,-1,-1.0,0.03541076487252125,-1.0,-1.0,0.0,-1.0,-1.0,0.009750812567713976,-1.0,-1.0
2379,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\551_658_57_gold.tiff,-1,-1,-1.0,-1,0.04640108646446356,-1.0,-1.0,-1.0,-1,-1.0,0.01661291898758917,-1.0,-1.0,-1,-1,-1.0,0.0465190888675008,-1.0,-1.0,0.0,-1.0,-1.0,0.014077404714880027,-1.0,-1.0
2380,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\551_699_63_gold.tiff,-1,-1,-1.0,-1,0.06491228070175438,-1.0,-1.0,-1.0,-1,-1.0,0.02846229669788073,-1.0,-1.0,-1,-1,-1.0,0.06264896152536602,-1.0,-1.0,0.0,-1.0,-1.0,0.012747875354107648,-1.0,-1.0
2381,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\551_743_60_gold.tiff,-1,-1,-1.0,-1,0.06634787806335923,-1.0,-1.0,-1.0,-1,-1.0,0.03937796168991524,-1.0,-1.0,-1,-1,-1.0,0.054457619675010976,-1.0,-1.0,0.0,-1.0,-1.0,0.01440922190201729,-1.0,-1.0
2382,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\613_419_64_gold.tiff,-1,-1,-1.0,-1,0.03357575757575758,-1.0,-1.0,-1.0,-1,-1.0,0.021354575713377462,-1.0,-1.0,-1,-1,-1.0,0.06371004052228726,-1.0,-1.0,0.0,-1.0,-1.0,0.013118916631400761,-1.0,-1.0
2383,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\637_367_68_gold.tiff,-1,-1,-1.0,-1,0.07609052148245327,-1.0,-1.0,-1.0,-1,-1.0,0.03713842246366587,-1.0,-1.0,-1,-1,-1.0,0.11811997526283241,-1.0,-1.0,0.0,-1.0,-1.0,0.017500076087287337,-1.0,-1.0
2384,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\637_380_57_gold.tiff,-1,-1,-1.0,-1,0.07467994310099574,-1.0,-1.0,-1.0,-1,-1.0,0.03268225335536292,-1.0,-1.0,-1,-1,-1.0,0.11663807890222985,-1.0,-1.0,0.0,-1.0,-1.0,0.015971708579881658,-1.0,-1.0
2385,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\637_419_53_gold.tiff,-1,-1,-1.0,-1,0.05822963136886593,-1.0,-1.0,-1.0,-1,-1.0,0.0286096256684492,-1.0,-1.0,-1,-1,-1.0,0.09425435765009683,-1.0,-1.0,0.0,-1.0,-1.0,0.015120529109738056,-1.0,-1.0
2386,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\638_547_65_gold.tiff,-1,-1,-1.0,-1,0.0007259001161440186,-1.0,-1.0,-1.0,-1,-1.0,0.007826144628921363,-1.0,-1.0,-1,-1,-1.0,0.07433962264150944,-1.0,-1.0,0.0,-1.0,-1.0,0.002515384269864798,-1.0,-1.0
2387,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\645_291_56_gold.tiff,-1,-1,-1.0,-1,0.062062937062937064,-1.0,-1.0,-1.0,-1,-1.0,0.03918824352694192,-1.0,-1.0,-1,-1,-1.0,0.03929679420889348,-1.0,-1.0,0.0,-1.0,-1.0,0.0056925996204933585,-1.0,-1.0
2388,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\646_369_68_gold.tiff,-1,-1,-1.0,-1,0.08170239204721963,-1.0,-1.0,-1.0,-1,-1.0,0.04178849230429746,-1.0,-1.0,-1,-1,-1.0,0.1272505340250229,-1.0,-1.0,0.0,-1.0,-1.0,0.02234048774782151,-1.0,-1.0
2389,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\652_419_56_gold.tiff,-1,-1,-1.0,-1,0.06597985877995138,-1.0,-1.0,-1.0,-1,-1.0,0.03640554909453397,-1.0,-1.0,-1,-1,-1.0,0.11251791686574296,-1.0,-1.0,0.0,-1.0,-1.0,0.02059480592013404,-1.0,-1.0
2390,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\668_693_56_gold.tiff,-1,-1,-1.0,-1,0.022129186602870814,-1.0,-1.0,-1.0,-1,-1.0,0.02451038225578103,-1.0,-1.0,-1,-1,-1.0,0.0607800909308447,-1.0,-1.0,0.0,-1.0,-1.0,0.021381851987117766,-1.0,-1.0
2391,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\669_565_56_gold.tiff,-1,-1,-1.0,-1,0.028434065934065934,-1.0,-1.0,-1.0,-1,-1.0,0.014358974358974359,-1.0,-1.0,-1,-1,-1.0,0.09573124526395554,-1.0,-1.0,0.0,-1.0,-1.0,0.005814919421830869,-1.0,-1.0
2392,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\669_594_56_gold.tiff,-1,-1,-1.0,-1,0.028243243243243243,-1.0,-1.0,-1.0,-1,-1.0,0.01564218990658692,-1.0,-1.0,-1,-1,-1.0,0.07443509082853345,-1.0,-1.0,0.0,-1.0,-1.0,0.005794986263736264,-1.0,-1.0
2393,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\669_610_55_gold.tiff,-1,-1,-1.0,-1,0.022395571212883745,-1.0,-1.0,-1.0,-1,-1.0,0.013520621870677395,-1.0,-1.0,-1,-1,-1.0,0.06610348468848996,-1.0,-1.0,0.0,-1.0,-1.0,0.00557840392019601,-1.0,-1.0
2394,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\679_692_56_gold.tiff,-1,-1,-1.0,-1,0.023846392071848868,-1.0,-1.0,-1.0,-1,-1.0,0.02439443394605738,-1.0,-1.0,-1,-1,-1.0,0.06116642958748222,-1.0,-1.0,0.0,-1.0,-1.0,0.018803935395050535,-1.0,-1.0
2395,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\679_693_57_gold.tiff,-1,-1,-1.0,-1,0.023595156783607574,-1.0,-1.0,-1.0,-1,-1.0,0.024446931221485755,-1.0,-1.0,-1,-1,-1.0,0.06164058795637743,-1.0,-1.0,0.0,-1.0,-1.0,0.019024488969844162,-1.0,-1.0
2396,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\691_821_56_gold.tiff,-1,-1,-1.0,-1,0.029239766081871343,-1.0,-1.0,-1.0,-1,-1.0,0.025996915620180656,-1.0,-1.0,-1,-1,-1.0,0.023346303501945526,-1.0,-1.0,0.0,-1.0,-1.0,0.017917424045702415,-1.0,-1.0
2397,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\71_285_48_gold.tiff,-1,-1,-1.0,-1,0.6704014939309056,-1.0,-1.0,-1.0,-1,-1.0,0.18253189401373895,-1.0,-1.0,-1,-1,-1.0,0.21549155908639522,-1.0,-1.0,0.0,-1.0,-1.0,0.09104433204403452,-1.0,-1.0
2398,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\721_693_56_gold.tiff,-1,-1,-1.0,-1,0.035078153398764085,-1.0,-1.0,-1.0,-1,-1.0,0.019490301927060447,-1.0,-1.0,-1,-1,-1.0,0.06445182724252492,-1.0,-1.0,0.0,-1.0,-1.0,0.011034769935457007,-1.0,-1.0
2399,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\747_454_53_gold.tiff,-1,-1,-1.0,-1,0.06852497096399536,-1.0,-1.0,-1.0,-1,-1.0,0.05350301039956212,-1.0,-1.0,-1,-1,-1.0,0.040498442367601244,-1.0,-1.0,0.0,-1.0,-1.0,0.03159692570452605,-1.0,-1.0
2400,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\765_391_53_gold.tiff,-1,-1,-1.0,-1,0.03991048116374487,-1.0,-1.0,-1.0,-1,-1.0,0.07342602718325261,-1.0,-1.0,-1,-1,-1.0,0.09090909090909091,-1.0,-1.0,0.0,-1.0,-1.0,0.036018183937521854,-1.0,-1.0
2401,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\765_454_56_gold.tiff,-1,-1,-1.0,-1,0.06223175965665236,-1.0,-1.0,-1.0,-1,-1.0,0.05664372683959767,-1.0,-1.0,-1,-1,-1.0,0.028846153846153848,-1.0,-1.0,0.0,-1.0,-1.0,0.02770754319426886,-1.0,-1.0
2402,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\770_815_54_gold.tiff,-1,-1,-1.0,-1,0.0575609756097561,-1.0,-1.0,-1.0,-1,-1.0,0.043683296103251425,-1.0,-1.0,-1,-1,-1.0,0.0729312762973352,-1.0,-1.0,0.0,-1.0,-1.0,0.029667149059334298,-1.0,-1.0
2403,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\774_326_44_gold.tiff,-1,-1,-1.0,-1,0.013787510137875101,-1.0,-1.0,-1.0,-1,-1.0,0.07530922185689683,-1.0,-1.0,-1,-1,-1.0,0.16417910447761194,-1.0,-1.0,0.0,-1.0,-1.0,0.04118070554355652,-1.0,-1.0
2404,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\780_687_51_gold.tiff,-1,-1,-1.0,-1,0.06673458991339785,-1.0,-1.0,-1.0,-1,-1.0,0.023995415801160377,-1.0,-1.0,-1,-1,-1.0,0.07579318448883667,-1.0,-1.0,0.0,-1.0,-1.0,0.009569850039463298,-1.0,-1.0
2405,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\797_582_56_gold.tiff,-1,-1,-1.0,-1,0.1406025824964132,-1.0,-1.0,-1.0,-1,-1.0,0.05788295490885833,-1.0,-1.0,-1,-1,-1.0,0.0391304347826087,-1.0,-1.0,0.0,-1.0,-1.0,0.01350967007963595,-1.0,-1.0
2406,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\807_628_69_gold.tiff,-1,-1,-1.0,-1,0.11346633416458853,-1.0,-1.0,-1.0,-1,-1.0,0.045502092050209206,-1.0,-1.0,-1,-1,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.009364940005853088,-1.0,-1.0
2407,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\807_687_57_gold.tiff,-1,-1,-1.0,-1,0.06557377049180328,-1.0,-1.0,-1.0,-1,-1.0,0.02379952400951981,-1.0,-1.0,-1,-1,-1.0,0.023228803716608595,-1.0,-1.0,0.0,-1.0,-1.0,0.007742934572202865,-1.0,-1.0
2408,E:\result\10-2900-control-cell-05.oif-C0.v3dpbd\gold\819_768_51_gold.tiff,-1,-1,-1.0,-1,0.04226415094339623,-1.0,-1.0,-1.0,-1,-1.0,0.043795620437956206,-1.0,-1.0,-1,-1,-1.0,0.05829596412556054,-1.0,-1.0,0.0,-1.0,-1.0,0.030666952605618702,-1.0,-1.0
2409,E:\result\10-2909-s5-left-cell3_merge_c2.v3dpbd\gold\242_533_27_gold.tiff,-1,-1,-1.0,-1,0.3976945244956772,-1.0,-1.0,-1.0,-1,-1.0,0.4759036144578313,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.21561969439728354,-1.0,-1.0
2410,E:\result\10-2909-s5-left-cell3_merge_c2.v3dpbd\gold\271_627_27_gold.tiff,-1,-1,-1.0,-1,0.04040404040404041,-1.0,-1.0,-1.0,-1,-1.0,0.08361204013377926,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.02564102564102564,-1.0,-1.0
2411,E:\result\10-2909-s5-left-cell3_merge_c2.v3dpbd\gold\350_364_27_gold.tiff,-1,-1,-1.0,-1,0.25668016194331983,-1.0,-1.0,-1.0,-1,-1.0,0.25096030729833546,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.08517350157728706,-1.0,-1.0
2412,E:\result\10-2909-s5-left-cell3_merge_c2.v3dpbd\gold\353_236_27_gold.tiff,-1,-1,-1.0,-1,0.36363636363636365,-1.0,-1.0,-1.0,-1,-1.0,0.5833333333333334,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.03508771929824561,-1.0,-1.0
2413,E:\result\10-2909-s5-left-cell3_merge_c2.v3dpbd\gold\356_611_27_gold.tiff,-1,-1,-1.0,-1,0.07126236183827807,-1.0,-1.0,-1.0,-1,-1.0,0.10606816292601828,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.06567771264505323,-1.0,-1.0
2414,E:\result\10-2909-s5-left-cell3_merge_c2.v3dpbd\gold\358_744_27_gold.tiff,-1,-1,-1.0,-1,0.05725190839694656,-1.0,-1.0,-1.0,-1,-1.0,0.05014749262536873,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0846084608460846,-1.0,-1.0
2415,E:\result\10-2909-s5-left-cell3_merge_c2.v3dpbd\gold\361_492_27_gold.tiff,-1,-1,-1.0,-1,0.12506738544474394,-1.0,-1.0,-1.0,-1,-1.0,0.11055642225689027,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.05605489513868754,-1.0,-1.0
2416,E:\result\10-2909-s5-left-cell3_merge_c2.v3dpbd\gold\370_488_27_gold.tiff,-1,-1,-1.0,-1,0.12421738041572752,-1.0,-1.0,-1.0,-1,-1.0,0.09357208448117539,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.05328158080451659,-1.0,-1.0
2417,E:\result\10-2909-s5-left-cell3_merge_c2.v3dpbd\gold\370_540_27_gold.tiff,-1,-1,-1.0,-1,0.08188082691528172,-1.0,-1.0,-1.0,-1,-1.0,0.08251348778165661,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.05956785555719994,-1.0,-1.0
2418,E:\result\10-2909-s5-left-cell3_merge_c2.v3dpbd\gold\384_616_27_gold.tiff,-1,-1,-1.0,-1,0.08584399504746182,-1.0,-1.0,-1.0,-1,-1.0,0.0930709307093071,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0471663076580257,-1.0,-1.0
2419,E:\result\10-2909-s5-left-cell3_merge_c2.v3dpbd\gold\390_488_27_gold.tiff,-1,-1,-1.0,-1,0.11408163265306122,-1.0,-1.0,-1.0,-1,-1.0,0.0820766749193488,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.04978071862737555,-1.0,-1.0
2420,E:\result\10-2909-s5-left-cell3_merge_c2.v3dpbd\gold\390_708_27_gold.tiff,-1,-1,-1.0,-1,0.12528301886792453,-1.0,-1.0,-1.0,-1,-1.0,0.06964490263459336,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.06363097003856423,-1.0,-1.0
2421,E:\result\10-2909-s5-left-cell3_merge_c2.v3dpbd\gold\399_616_27_gold.tiff,-1,-1,-1.0,-1,0.08676155195944629,-1.0,-1.0,-1.0,-1,-1.0,0.0833183372323196,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.04209919261822376,-1.0,-1.0
2422,E:\result\10-2909-s5-left-cell3_merge_c2.v3dpbd\gold\451_481_27_gold.tiff,-1,-1,-1.0,-1,0.035854533037391154,-1.0,-1.0,-1.0,-1,-1.0,0.0404707361990747,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.032074252481936204,-1.0,-1.0
2423,E:\result\10-2909-s5-left-cell3_merge_c2.v3dpbd\gold\478_345_27_gold.tiff,-1,-1,-1.0,-1,0.21420765027322405,-1.0,-1.0,-1.0,-1,-1.0,0.0963549025148347,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.031063988095238096,-1.0,-1.0
2424,E:\result\10-2909-s5-left-cell3_merge_c2.v3dpbd\gold\478_353_27_gold.tiff,-1,-1,-1.0,-1,0.21294363256784968,-1.0,-1.0,-1.0,-1,-1.0,0.08549582947173309,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.02902833304362941,-1.0,-1.0
2425,E:\result\10-2909-s5-left-cell3_merge_c2.v3dpbd\gold\484_609_27_gold.tiff,-1,-1,-1.0,-1,0.05927943024717218,-1.0,-1.0,-1.0,-1,-1.0,0.04806983034177526,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.019348864411736038,-1.0,-1.0
