-8.015140679373134e-10	1.583854660340063e-11	-9.859121330267979e-10	-4.615901933513926e-07	-2.564795872558536e-07	-1.102791005382418e-07	9.052007132077457e-07	1.176838304060069e-06	-3.331750971556231e-11	1.327979690569448e-06	1.302506819475073e-11	4.709435863090677e-12	7.895179163565961e-07	-5.257312355646872e-07	-7.072412276140028e-07	-1.729516589720298e-07	-1.813214133837543e-06	1.021574451026173e-07	-1.237707630896328e-06	5.425283874773677e-06	1.922123998833075e-07	3.229669060564248e-07	6.349260641956175e-07	6.622996318112016e-10	-1.822789517677053e-07
2.814527550810248e-10	7.058728215453243e-10	1.396464590047464e-09	2.46945628564335e-07	-1.704262699442348e-07	-6.449410117347615e-08	5.469223118775661e-07	6.942216968531592e-07	2.038010743948274e-10	8.27006895664399e-07	-1.316314800983472e-09	3.972053491907037e-10	-3.976104648768171e-07	-3.43370185589327e-07	3.929812167220399e-07	-2.420479949394196e-07	-1.031668142923283e-06	7.884461749400355e-08	-6.355103234076977e-07	3.106614015866014e-06	1.221859898041203e-07	4.073697237918863e-07	3.716265215869248e-07	-9.314819565071517e-10	-1.147851689245474e-07
-1.882094281303349e-07	-3.373354624933561e-08	2.048409712214092e-07	-1.65716573822194e-07	-1.144455360819955e-06	1.045699190009769e-06	2.893766349639799e-07	2.113202981146895e-06	-3.36679542125662e-09	-1.383535777549938e-07	5.517456228629081e-07	-3.230576220941407e-08	9.842279212028423e-08	-2.81825666087169e-06	4.916865041051303e-08	1.768935486453126e-06	-6.724121214428691e-07	-5.387434647518639e-06	-8.495209600560399e-07	-1.26788050151922e-06	-2.15069450346731e-06	2.034102851127968e-05	-3.544739871525218e-06	-6.825339651576314e-07	-3.513012542883718e-07
-1.883860248966908e-05	4.996083936065287e-07	1.827296745555091e-05	-5.209388599875987e-06	-6.634640253954607e-05	4.302883489333392e-05	1.073577651532537e-05	8.571627872278124e-05	1.733964933381443e-06	-7.458459867689919e-06	4.771277189352289e-05	3.315948815193046e-06	-2.539151441249069e-05	-0.0001377054171956463	3.646215348587801e-05	8.675120759910666e-05	-2.721545390484371e-05	-0.000296509244640456	-5.680901158552511e-05	-6.455846822157467e-05	-8.626588541468761e-05	0.0008968092584521216	-0.0001665997045405349	-4.753523687943006e-05	-2.547844465651394e-05
-0.000194282445994315	-5.248469368283216e-05	0.0004112332558032091	0.0002946614121508257	-0.001407171497866127	0.0007118482048146786	0.0001538589626323138	0.001335861848038443	2.730685807389436e-05	-0.000182536500270993	0.0007926248301940672	-1.299598434967622e-05	-0.0005617725154669745	-0.002618282259783538	0.0001912504350324653	0.001966172565547005	-0.0003091274535921977	-0.007001421368914145	-0.001260941732474734	-0.001721037297014887	-0.0007065225860150982	0.01505521360742934	-0.003215490450010539	-0.0007983039752012027	-0.0002240915802156252
-0.001709495718115498	-0.0007775703694637686	0.005671364014288136	0.001915401455228432	-0.004886958944233777	0.004235289755509638	0.001048015157087493	0.008234181287558298	0.0005271654829271601	-0.001503511363522033	0.008249781436411018	-0.0001745480800670351	-0.007995664469606249	-0.01156190077058874	0.004037026024924798	0.02073890961953763	-0.00432999534008535	-0.06213672126532537	-0.003164259657366876	-0.01054315747839568	-0.007893286733082032	0.05692417435135194	-0.02558393705786965	-0.01393762869574698	0.00232527865340796
0.007275348961643958	-0.008209591066128617	0.03057732373141417	0.02339359788821535	0.00531394981052246	0.00238997961430018	-0.005867354726551651	-0.01402889042979604	0.003796941126901886	-0.006135659070358265	0.008808749777945126	-0.007816775227829196	-0.04033826316246117	0.01472299968678668	-0.01281652549861515	0.0684623209037292	-0.00332284440999436	-0.2270955086855551	0.01595632146055275	-0.01805441006853761	0.001522358128769907	-0.1161089520737887	-0.008140798789328519	-0.06147683650222206	0.03335442294354564
0.02129074393269517	-0.03024926626008557	0.1086319300494978	0.04668745926064453	0.04393246022219054	-0.002796111555399743	-0.04037134693874577	-0.1221307515857203	0.02049027987276062	-0.002905439318203909	-0.04948518349798035	-0.04515126491248177	-0.1272894508154007	0.1337367690238143	-0.0824960780410279	0.05376357738363292	0.03932917633281737	-0.3136501696395447	0.06482048210194395	-0.003023280546471096	0.03540787626289694	-0.323773300286686	0.1070377417055366	-0.12731334035504	0.1459934062363935
-0.1164268914855331	-0.03031311642413716	0.2841931240989445	-0.06018313773939584	0.003271776245814259	0.05690489879945238	-0.05564312787601151	-0.2092799377355509	0.07835497404234691	0.05661461832615149	-0.01743548276340626	-0.09825700591766907	-0.2734055871780435	0.1711259180658291	-0.08049793696028631	-0.07924283762638794	0.1806635452939482	-0.1492010745020754	0.02517742520863696	0.003288195133301993	0.1167415721630564	0.2785538541002097	0.1425490138337543	-0.1718638658966095	0.2973224587188134
-0.4446322503307615	0.09458102453892651	0.4720976695514961	-0.368870013189756	-0.03550612228248926	0.2049554184608209	0.06916073623826939	-0.06724516555525946	0.2079348711773638	0.2026816367408302	0.3618907161070082	-0.01333472810905673	-0.4329546529775802	0.1019213190124964	0.2552659174960563	-0.06532021522892223	0.3535924275298111	0.1247358188014027	-0.03350169930170402	0.1143556100241084	0.30495503853921	0.3239477960243164	-0.1766671760874977	-0.03345429361314796	0.3977162574905154
